filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-016327.mp3,no doubt the impact had caused a flash of fire,4,0,,,,
cv-valid-train/sample-157206.mp3,you're sure you don't mind,1,0,thirties,male,england,
cv-valid-train/sample-041338.mp3,just handling them made him feel better,2,0,,,,
cv-valid-train/sample-180107.mp3,of course the two were unable to do anything,3,0,thirties,female,us,
cv-valid-train/sample-011893.mp3,the caravans had been stopped at giza for some time waiting for the wars to end,3,0,thirties,male,us,
cv-valid-train/sample-085131.mp3,it seemed such a little thing so bright and small and still,3,0,,,,
cv-valid-train/sample-084220.mp3,strange images passed through my mind,6,0,twenties,other,us,
cv-valid-train/sample-061112.mp3,the boy was surprised at his thoughts,2,0,fifties,male,australia,
cv-valid-train/sample-119765.mp3,others stumbled upon the stone by accident,3,0,teens,male,,
cv-valid-train/sample-174139.mp3,i'm the stranger around here,2,0,fifties,female,us,
cv-valid-train/sample-061873.mp3,i wasn't born yesterday,2,0,,,,
cv-valid-train/sample-109137.mp3,does this belong to you,1,0,sixties,male,ireland,
cv-valid-train/sample-186959.mp3,that baker he said to himself without completing the thought,3,0,,,,
cv-valid-train/sample-056241.mp3,they were men of the desert and they were fearful of sorcerers,3,0,,,,
cv-valid-train/sample-048395.mp3,he could always go back to being a shepherd,3,0,,,,
cv-valid-train/sample-144110.mp3,not that i was listening but i noticed that you sounded really stressed when you were explaining the situation to him,1,0,,,,
cv-valid-train/sample-175786.mp3,there was a thud like the fall of a great mass,1,0,,,,
cv-valid-train/sample-130556.mp3,we lit the lantern and walked over to his house,2,0,thirties,male,african,
cv-valid-train/sample-152664.mp3,i found a little crowd of about twenty people surrounding the huge hole,3,0,twenties,male,ireland,
cv-valid-train/sample-008804.mp3,and eventually man will nourish your sands where the game will once again flourish,1,0,twenties,male,indian,
cv-valid-train/sample-029786.mp3,the servers of the common voice project couldn't handle the heavy load,1,0,,,,
cv-valid-train/sample-118517.mp3,down at the office we get all the help we want,1,0,thirties,female,england,
cv-valid-train/sample-119242.mp3,where's the old goat,1,0,thirties,male,england,
cv-valid-train/sample-015821.mp3,well interpret the dream he said,1,0,,,,
cv-valid-train/sample-119207.mp3,a boy came running towards me,1,0,thirties,female,canada,
cv-valid-train/sample-044393.mp3,he had done this for years and knew the schedule of everyone who passed,3,0,,,,
cv-valid-train/sample-092536.mp3,before this i always looked to the desert with longing said fatima,1,0,,,,
cv-valid-train/sample-060828.mp3,i think i sprained my pride,2,0,,,,
cv-valid-train/sample-114839.mp3,if we serve tea in crystal the shop is going to expand,1,0,fourties,male,us,
cv-valid-train/sample-183032.mp3,he was more certain of it than of anything in the world,3,0,,,,
cv-valid-train/sample-158092.mp3,i left it at the office,2,0,fourties,male,canada,
cv-valid-train/sample-139165.mp3,he decided to return to his friend's stable by the longest route possible,1,0,,,,
cv-valid-train/sample-074199.mp3,i noticed that the boy answered,2,0,,,,
cv-valid-train/sample-190571.mp3,a large portion of the cylinder had been uncovered,10,1,twenties,male,us,
cv-valid-train/sample-189694.mp3,maybe they're like me,1,0,,,,
cv-valid-train/sample-080843.mp3,i just don't trust anyone who says they've never had hamburger helper,5,0,fifties,male,us,
cv-valid-train/sample-107108.mp3,look on the third shelf back of the eye wash,1,0,thirties,female,us,
cv-valid-train/sample-090484.mp3,robin had some sort of date with tracy,2,0,,,,
cv-valid-train/sample-128055.mp3,the level ground was blackened as far as one could see and it was still giving off smoke,3,1,,,,
cv-valid-train/sample-180273.mp3,he was selling better than ever,5,0,,,,
cv-valid-train/sample-077587.mp3,the wind approached the boy and touched his face,2,1,,,,
cv-valid-train/sample-179707.mp3,he didn't know the man yet but his practiced eye would recognize him when he appeared,3,0,twenties,male,us,
cv-valid-train/sample-094236.mp3,the poem was great,1,0,,,,
cv-valid-train/sample-053362.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,2,0,twenties,male,us,
cv-valid-train/sample-076494.mp3,these are days of sacrifice,1,0,,,,
cv-valid-train/sample-088298.mp3,i turned and as i did so the screw must have fallen out,1,0,thirties,female,us,
cv-valid-train/sample-123219.mp3,you had me worried,1,0,thirties,male,us,
cv-valid-train/sample-013871.mp3,looking through the telescope i saw a circle of deep blue and the little round planet,3,0,,,,
cv-valid-train/sample-043648.mp3,and he vanished around the corner of the plaza,6,0,twenties,male,indian,
cv-valid-train/sample-117216.mp3,but he kept quiet because he had heard what the alchemist said to the monk,3,0,,,,
cv-valid-train/sample-150238.mp3,but that's what they gave me,1,0,thirties,male,us,
cv-valid-train/sample-074387.mp3,and if you ask me that's a phoney letter,2,1,sixties,male,newzealand,
cv-valid-train/sample-082153.mp3,the years of research the magic symbols the strange words and the laboratory equipment,1,0,,,,
cv-valid-train/sample-180719.mp3,my wife pointed out to me the brightness of the red green and yellow signal lights,5,0,,,,
cv-valid-train/sample-133799.mp3,i'd like you to take me there if you can,2,0,,,,
cv-valid-train/sample-187242.mp3,the heather was on fire and you could see a thin blue smoke rising up slowly,3,1,,,,
cv-valid-train/sample-148163.mp3,i'll work all night until dawn and i'll clean every piece of crystal in your shop,1,0,,,,
cv-valid-train/sample-041289.mp3,so now i'm a camel driver,3,0,,,,
cv-valid-train/sample-039765.mp3,come into the office a minute,1,0,,,,
cv-valid-train/sample-176249.mp3,looking around he sought his sheep and then realized that he was in a new world,1,0,,,,
cv-valid-train/sample-156814.mp3,and he gave the boy his blessing,3,0,,,,
cv-valid-train/sample-131437.mp3,he was sure the girl would never understand,3,0,,,,
cv-valid-train/sample-139995.mp3,his eyes filled with tears as he spoke of the prophet,3,0,twenties,male,us,
cv-valid-train/sample-165536.mp3,how about driving me home in style,2,0,twenties,female,,
cv-valid-train/sample-051992.mp3,i had the everyone has gary busey's teeth dream again,2,1,,,,
cv-valid-train/sample-172421.mp3,i don't know you,1,0,,,,
cv-valid-train/sample-063589.mp3,the hand with the whip pointed to the south,1,0,,,,
cv-valid-train/sample-079762.mp3,the end of the cylinder was still as ogilvy and henderson had left it,2,0,,,,
cv-valid-train/sample-042104.mp3,it could prove fatal for them as well as yourself,1,0,,,,
cv-valid-train/sample-111397.mp3,an huge hole had been made by the impact of the projectile,2,0,,,,
cv-valid-train/sample-084065.mp3,i was disappointed at this inanimate bulk,3,0,,,,
cv-valid-train/sample-003335.mp3,people say strange things the boy thought,2,0,,,,
cv-valid-train/sample-095392.mp3,tell your heart that the fear of suffering is worse than the suffering itself,1,0,fourties,male,,
cv-valid-train/sample-010653.mp3,my foot must have slipped,1,0,twenties,male,us,
cv-valid-train/sample-047300.mp3,tell me more about your dream said the woman,2,0,,,,
cv-valid-train/sample-051364.mp3,it brought his heart into his mouth,1,0,,,,
cv-valid-train/sample-013505.mp3,the streamer of gas came out towards us,2,1,,,,
cv-valid-train/sample-027162.mp3,i promise i will be careful,2,0,teens,male,us,
cv-valid-train/sample-161247.mp3,isn't it just beautiful,2,1,thirties,male,england,
cv-valid-train/sample-073348.mp3,the boy remembered his dream and suddenly everything was clear to him,1,0,,,,
cv-valid-train/sample-050266.mp3,my laptop has crashed,2,0,twenties,male,england,
cv-valid-train/sample-054960.mp3,all new generations of gpus support tesselation in hardware,2,0,,,us,
cv-valid-train/sample-030244.mp3,it commenced to blow harder raising the desert sands,3,0,,,,
cv-valid-train/sample-090579.mp3,only when he himself reveals it,2,0,,,,
cv-valid-train/sample-005827.mp3,not everyone can see his dreams come true in the same way,2,0,,,,
cv-valid-train/sample-098748.mp3,hundreds of observers saw the flame that night and the night after,10,0,,,,
cv-valid-train/sample-030905.mp3,how do you expect me to get any work done,1,0,twenties,male,us,
cv-valid-train/sample-039098.mp3,because you'll know its dreams and wishes and will know how to deal with them,2,0,twenties,male,australia,
cv-valid-train/sample-145157.mp3,i went swimming with dolphins yesterday,1,0,,,,
cv-valid-train/sample-032513.mp3,drawing from my own experience as a learner of english and german i value engaging activities that involve everyday conversation,1,0,fourties,male,us,
cv-valid-train/sample-061808.mp3,the boy fell to his knees and wept,2,0,,,,
cv-valid-train/sample-030142.mp3,i promise i will be careful,1,0,thirties,male,us,
cv-valid-train/sample-150643.mp3,there's no law against stealing stolen money,1,0,,,,
cv-valid-train/sample-160817.mp3,servants came and went with silver trays laden with spices and tea,1,0,thirties,male,,
cv-valid-train/sample-101323.mp3,the lead had dried into the shape of the pan but it was no longer lead,2,0,,,,
cv-valid-train/sample-047429.mp3,i wished i had a light to smoke by,2,1,,,,
cv-valid-train/sample-156209.mp3,i would have won the junior olympics if not for those medaling kids,3,0,,,,
cv-valid-train/sample-094670.mp3,but that was simply because my eye was tired,2,0,,,,
cv-valid-train/sample-177939.mp3,it seemed such a little thing so bright and small and still,5,1,,,,
cv-valid-train/sample-137204.mp3,he paid for the wool and asked the shepherd to come back the following year,1,0,twenties,male,indian,
cv-valid-train/sample-011476.mp3,you have no car,1,0,sixties,male,england,
cv-valid-train/sample-063697.mp3,because now he knew where his treasure was,3,0,,,,
cv-valid-train/sample-128360.mp3,i found a little crowd of about twenty people surrounding the huge hole,3,0,,,,
cv-valid-train/sample-154980.mp3,you can't believe it's not butter,4,0,,,,
cv-valid-train/sample-008818.mp3,they provided warnings about thieves and barbarian tribes,2,1,,,,
cv-valid-train/sample-181175.mp3,then came the night of the first falling star,3,1,,,,
cv-valid-train/sample-003170.mp3,i've already had that experience with my sheep and now it's happening with people,4,0,,,,
cv-valid-train/sample-015184.mp3,at once he connected the two incidents,3,0,,,,
cv-valid-train/sample-169514.mp3,the women took turns building a tall stable pile of rocks,1,0,,,,
cv-valid-train/sample-133607.mp3,he did find it soon after dawn and not far from the sand pits,3,0,,,,
cv-valid-train/sample-190723.mp3,once again he was experiencing the language without words,1,0,,,,
cv-valid-train/sample-150968.mp3,but you will love her and she'll return your love,2,1,teens,female,us,
cv-valid-train/sample-179668.mp3,it is up there,1,0,,,,
cv-valid-train/sample-140968.mp3,we don't know what's in the confounded thing do you,3,0,fourties,female,us,
cv-valid-train/sample-181223.mp3,tomorrow is another day,2,0,fourties,male,canada,
cv-valid-train/sample-193009.mp3,i don't believe it,2,0,,,,
cv-valid-train/sample-122821.mp3,at the camp it was difficult to see anything,1,0,,,,
cv-valid-train/sample-123537.mp3,they were known as seers and they were held in fear by women and the elderly,2,0,,,,
cv-valid-train/sample-021370.mp3,more good luck telegrams,2,0,thirties,male,,
cv-valid-train/sample-095537.mp3,maybe these desert birds could explain to him the meaning of love without ownership,7,0,twenties,male,us,
cv-valid-train/sample-012723.mp3,the loafers and golf caddies were used to hanging out near the railway station,3,0,twenties,female,us,
cv-valid-train/sample-085300.mp3,victoria does things in a much bigger way,1,0,thirties,female,us,
cv-valid-train/sample-089634.mp3,where are you going,2,0,thirties,female,,
cv-valid-train/sample-053876.mp3,and that other honeymoon in a coal mine,1,0,thirties,male,england,
cv-valid-train/sample-173096.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,4,0,,,,
cv-valid-train/sample-071290.mp3,the boy listened quietly,3,0,,,,
cv-valid-train/sample-170394.mp3,you did a swell job,1,0,,,,
cv-valid-train/sample-152953.mp3,i locked eyes with a fish in the tank,6,1,,,,
cv-valid-train/sample-064656.mp3,stall it along until the extra comes out,1,0,,,,
cv-valid-train/sample-151675.mp3,that night he told all of this to the alchemist,2,0,,,,
cv-valid-train/sample-162123.mp3,inverse kinematics are a mathematical challenge for robot engineers,1,0,,,,
cv-valid-train/sample-160216.mp3,and for wise men gold is the metal that evolved the furthest,3,0,,,,
cv-valid-train/sample-072605.mp3,the old man returned the book to the boy,2,0,thirties,male,england,
cv-valid-train/sample-060402.mp3,this is jon davis,2,0,,,,
cv-valid-train/sample-050180.mp3,you won't be safe until the money's in our hands,1,0,,,,
cv-valid-train/sample-120552.mp3,i'll kill both of them,3,0,,,,
cv-valid-train/sample-063100.mp3,you've forgotten my milk,1,0,thirties,male,england,
cv-valid-train/sample-140221.mp3,all that time the martians must have been getting ready,4,0,,,,
cv-valid-train/sample-087337.mp3,rest well tonight as if you were a warrior preparing for combat,3,0,,,,
cv-valid-train/sample-193960.mp3,somebody threw him off a train,1,0,twenties,male,us,
cv-valid-train/sample-006019.mp3,not always in this way but i always appear in one form or another,1,0,thirties,male,england,
cv-valid-train/sample-090723.mp3,the shepherd swore that he would,3,0,teens,female,england,
cv-valid-train/sample-089859.mp3,what does she look like,2,0,thirties,female,us,
cv-valid-train/sample-178038.mp3,even when all you want to do is travel,3,0,sixties,female,,
cv-valid-train/sample-163832.mp3,it's easy for you to talk,1,0,thirties,male,us,
cv-valid-train/sample-041904.mp3,nobody wanted to discuss how we all ended up trapped in a giant lunchbox,1,0,twenties,male,,
cv-valid-train/sample-136868.mp3,i'm trying to explain to my mother how to get pictures off her phone,3,0,,,,
cv-valid-train/sample-174984.mp3,it looked like a rusty gas float,2,1,,,,
cv-valid-train/sample-155842.mp3,he's deposited ten dollars,2,0,,,,
cv-valid-train/sample-068171.mp3,the wind began to pick up,3,0,,,,
cv-valid-train/sample-123519.mp3,the heather was on fire and you could see a thin blue smoke rising up slowly,2,0,,,,
cv-valid-train/sample-027638.mp3,give me some carrots and other vegetables i'm going to feed the rabbits,1,0,,,,
cv-valid-train/sample-015212.mp3,just handling them made him feel better,2,0,fourties,male,us,
cv-valid-train/sample-127929.mp3,let's start with jumping to a particular line,1,0,,,,
cv-valid-train/sample-017222.mp3,the stranger was speaking of things that very few people knew about,4,0,,,,
cv-valid-train/sample-160103.mp3,the boy thought of fatima,3,0,,,,
cv-valid-train/sample-067858.mp3,enough said the boy,3,0,,,,
cv-valid-train/sample-054537.mp3,this is no time to give up,2,0,,,,
cv-valid-train/sample-036776.mp3,are you john doe,3,0,thirties,male,us,
cv-valid-train/sample-130234.mp3,but play the star spangled banner,3,0,fifties,male,us,
cv-valid-train/sample-121507.mp3,the underwater cave is hard to access,1,0,,,,
cv-valid-train/sample-092873.mp3,let me speak to her,2,0,twenties,male,us,
cv-valid-train/sample-008924.mp3,i'm going with you the boy said,1,0,thirties,female,us,
cv-valid-train/sample-005244.mp3,i'm going to miss annie,1,0,teens,male,us,
cv-valid-train/sample-111700.mp3,haven't you got a bullet i can bite,1,0,,,,
cv-valid-train/sample-176746.mp3,from there he could see africa in the distance,3,0,,,,
cv-valid-train/sample-036118.mp3,not even the tribal chieftains are able to see him when they want to,1,0,,,,
cv-valid-train/sample-127733.mp3,there were raised voicesand some sort of struggle appeared to be going on ,2,1,,,,
cv-valid-train/sample-068777.mp3,don't ask me how i know,1,0,,,,
cv-valid-train/sample-042958.mp3,well then why did you let me do it the boy asked,8,0,twenties,male,us,
cv-valid-train/sample-178348.mp3,he believed in omens,4,0,,,,
cv-valid-train/sample-177921.mp3,i'm afraid she'd feel ashamed to think she hadn't trusted you,1,0,twenties,male,,
cv-valid-train/sample-005870.mp3,i guess i was homesick,2,0,thirties,male,australia,
cv-valid-train/sample-167657.mp3,that's good thought the englishman,5,2,,,,
cv-valid-train/sample-029160.mp3,as they watched the waves crashing into each other alice thought of home,1,0,,,,
cv-valid-train/sample-179014.mp3,upon arrival the train was waiting for all passengers,2,0,,,,
cv-valid-train/sample-098922.mp3,he noticed the unequal cooling of its surface,1,0,,,,
cv-valid-train/sample-108547.mp3,the boy was astonished by what he saw inside,1,0,,,,
cv-valid-train/sample-140747.mp3,then he dropped his spade picked up his jacket and came out into the road,4,0,,,,
cv-valid-train/sample-194049.mp3,ogilvy watched till one and then gave up,3,0,,,,
cv-valid-train/sample-130236.mp3,be sure you spell the name right,1,0,fifties,female,england,
cv-valid-train/sample-048569.mp3,one of the town's landmarks is the citywall,1,0,fourties,female,us,
cv-valid-train/sample-037075.mp3,i got drunk yesterday and thought i built a super computer,6,0,twenties,male,us,
cv-valid-train/sample-106303.mp3,the man looked at the angel in surprise,2,0,,,,
cv-valid-train/sample-182511.mp3,this is a very interesting situation,1,0,,,,
cv-valid-train/sample-117912.mp3,the whole thing seemed depressingly futile,1,0,thirties,male,us,
cv-valid-train/sample-010805.mp3,when he saw henderson in his garden he called over the fence and made himself understood,3,0,twenties,male,us,
cv-valid-train/sample-169366.mp3,to stuff into their own pockets,3,0,thirties,male,england,
cv-valid-train/sample-066441.mp3,and he gave the boy his blessing,1,0,,,,
cv-valid-train/sample-163476.mp3,my seven year resume gap is marked not drugs,3,0,fourties,male,us,
cv-valid-train/sample-176785.mp3,the old man said nothing,2,0,twenties,male,us,
cv-valid-train/sample-111755.mp3,yet it was a little too large for assurance,4,0,teens,female,us,
cv-valid-train/sample-042458.mp3,suddenly there is so much more time in a day because she no longer has to spend hours commuting,1,0,sixties,male,england,
cv-valid-train/sample-174595.mp3,i'm coming fatima he said,1,0,seventies,male,england,
cv-valid-train/sample-128315.mp3,a lot of these people are out of work,2,0,fifties,female,indian,
cv-valid-train/sample-134252.mp3,when he saw henderson in his garden he called over the fence and made himself understood,1,0,fourties,male,us,
cv-valid-train/sample-191644.mp3,the locals had the advantage of knowing the secure path through the marsh,2,0,,,,
cv-valid-train/sample-160736.mp3,can i help you asked the man behind the window,3,0,,,,
cv-valid-train/sample-080930.mp3,remember that wherever your heart is there you will find your treasure,3,0,,,,
cv-valid-train/sample-082198.mp3,why do you want to find that sort of person the arab asked,4,0,,,,
cv-valid-train/sample-189388.mp3,but the tradition also says that we should believe the messages of the desert,4,1,twenties,male,us,
cv-valid-train/sample-155170.mp3,revenge is not my style but obviously accidents will happen,3,2,,,,
cv-valid-train/sample-033400.mp3,only when he himself reveals it,1,0,,,,
cv-valid-train/sample-176170.mp3,in his hand he grasped a snake by the tail,2,0,,,,
cv-valid-train/sample-090188.mp3,but maybe people who felt that way had never learned the universal language,3,0,,,,
cv-valid-train/sample-081069.mp3,the top had certainly ceased to rotate,4,0,,,,
cv-valid-train/sample-007351.mp3,that it was unable to deal with this boy who spoke the language of the world,1,0,fifties,male,england,
cv-valid-train/sample-092929.mp3,they also began to feel that they knew a better way than others had,3,0,,,,
cv-valid-train/sample-190653.mp3,but finally he agreed that the boy who spoke better arabic than he should do so,2,0,,,,
cv-valid-train/sample-137544.mp3,those are the rules of war the leader explained,2,0,,,,
cv-valid-train/sample-182145.mp3,there'll be no red uprising,3,0,,,,
cv-valid-train/sample-100169.mp3,this was a lie and they all knew it,1,0,,,,
cv-valid-train/sample-063179.mp3,many people in berkshire surrey and middlesex must have seen it,2,0,thirties,male,,
cv-valid-train/sample-159263.mp3,he put his headcloth in place and secured it with a ring made of camel skin,1,0,fifties,female,canada,
cv-valid-train/sample-054908.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,4,3,,,,
cv-valid-train/sample-136582.mp3,i want those stamps,1,0,,,,
cv-valid-train/sample-160991.mp3,if it would save a woman's life,1,0,fifties,female,indian,
cv-valid-train/sample-074313.mp3,if he ever decided to leave them they would suffer,3,0,thirties,male,,
cv-valid-train/sample-184827.mp3,your eyes show the strength of your soul answered the alchemist,2,0,,,,
cv-valid-train/sample-046670.mp3,you can get around very easily by train  which is a very relaxing and affordable way to travel,1,0,fourties,male,us,
cv-valid-train/sample-086976.mp3,after all he had all his money,10,1,,,,
cv-valid-train/sample-036238.mp3,he approached the mass and was surprised at the size and the shape,4,0,,,,
cv-valid-train/sample-157935.mp3,but i found it difficult to get to work because of the investigations,4,1,,,,
cv-valid-train/sample-144062.mp3,the turf and gravel around it seemed charred as if by a sudden explosion,3,0,twenties,male,us,
cv-valid-train/sample-104801.mp3,love required them to stay with the people they loved,1,0,,,,
cv-valid-train/sample-174511.mp3,some of those who saw its flight say it travelled with a hissing sound,3,0,fourties,female,england,
cv-valid-train/sample-085531.mp3,give me my book the boy said,3,0,twenties,male,,
cv-valid-train/sample-095723.mp3,hey what do you say,1,0,,,,
cv-valid-train/sample-101032.mp3,my tax dollars pay for those public school proms,5,0,,,,
cv-valid-train/sample-115291.mp3,we are part of that soul so we rarely recognize that it is working for us,3,0,,,,
cv-valid-train/sample-073757.mp3,my review of the sun one star,7,0,twenties,female,ireland,
cv-valid-train/sample-106986.mp3,no the alchemist answered,2,0,,,,
cv-valid-train/sample-133618.mp3,you'll get your money in sixty days,1,0,fifties,female,us,
cv-valid-train/sample-066597.mp3,i understand sheep they're no longer a problem and they can be good friends,3,0,,,,
cv-valid-train/sample-190651.mp3,let me talk to him,1,0,thirties,female,england,
cv-valid-train/sample-069054.mp3,am i talking too much,1,0,,,,
cv-valid-train/sample-068981.mp3,there was enough there to buy a lot of weapons,1,0,,,,
cv-valid-train/sample-106162.mp3,dense clouds of smoke or dust can be seen through a powerful telescope,3,0,twenties,male,us,
cv-valid-train/sample-192297.mp3,the internet of uncontrolled things brought us a distributed denial of service attack once again,1,0,sixties,male,england,
cv-valid-train/sample-087085.mp3,you mean you've known about her all along,1,0,thirties,female,ireland,
cv-valid-train/sample-175563.mp3,just one more try,1,0,,,,
cv-valid-train/sample-103338.mp3,they placed the symbols of the pilgrimage on the doors of their houses,3,0,fifties,female,australia,
cv-valid-train/sample-042126.mp3,then he sat in the sunfilled doorway smoking the hookah,1,0,,,,
cv-valid-train/sample-183990.mp3,arabs often appeared in the city shopping and chanting their strange prayers several times a day,3,0,,,,
cv-valid-train/sample-114051.mp3,that makes sense the alchemist answered,2,0,twenties,male,england,
cv-valid-train/sample-105359.mp3,the crowd swayed a little as i elbowed my way through,9,3,,,,
cv-valid-train/sample-023218.mp3,i would if i thought i'd hear anything worth listening to,1,0,,,,
cv-valid-train/sample-183261.mp3,it was faintly marked with transverse stripes and slightly flattened from the perfect round,3,0,,,,
cv-valid-train/sample-085906.mp3,the quicker the better,1,0,fifties,male,australia,
cv-valid-train/sample-126256.mp3,if someone isn't what others want them to be the others become angry,2,0,,,,
cv-valid-train/sample-114723.mp3,did you see the garden that it took the master gardener ten years to create,3,0,twenties,male,us,
cv-valid-train/sample-066891.mp3,the men were terrified at his sorcery,1,0,,,,
cv-valid-train/sample-064031.mp3,remember that wherever your heart is there you will find your treasure,1,0,twenties,male,indian,
cv-valid-train/sample-144838.mp3,the boy smiled to himself,2,0,fourties,male,us,
cv-valid-train/sample-041196.mp3,then suddenly they kneel and die,1,0,twenties,male,england,
cv-valid-train/sample-011361.mp3,that's why i'm an angel second class,2,0,,,,
cv-valid-train/sample-037867.mp3,they walked together through the narrow streets of tangier,1,0,,,,
cv-valid-train/sample-124134.mp3,why the shots stopped after the tenth no one on earth has tried to explain,22,2,,,,
cv-valid-train/sample-016902.mp3,you said it to me too,3,0,,,,
cv-valid-train/sample-195141.mp3,march was windy and dark,1,0,seventies,male,england,
cv-valid-train/sample-019808.mp3,do you see this,1,0,thirties,male,scotland,
cv-valid-train/sample-175798.mp3,now he was here not with his flock but with a shovel,2,0,,male,canada,
cv-valid-train/sample-165850.mp3,they were surrounded by children curious to look at the animals and people that were arriving,1,0,,,,
cv-valid-train/sample-172358.mp3,first they tried to find him on their own,2,0,thirties,male,indian,
cv-valid-train/sample-060258.mp3,i am definitely open to the idea because ive always wanted to work as a small business owner,2,0,,,,
cv-valid-train/sample-028319.mp3,to show you one of life's simple lessons the alchemist answered,2,0,,,,
cv-valid-train/sample-126061.mp3,i want you to help me turn myself into the wind the boy answered,3,0,,,,
cv-valid-train/sample-038955.mp3,how much does this cost,1,0,twenties,female,us,
cv-valid-train/sample-002138.mp3,he couldn't have been wrong,1,0,,,,
cv-valid-train/sample-002173.mp3,i want to look at my flower,1,0,thirties,male,england,
cv-valid-train/sample-085780.mp3,some of the grey ash was falling off the circular edge,3,1,fifties,male,ireland,
cv-valid-train/sample-090438.mp3,so we their hearts speak more and more softly,2,1,,,,
cv-valid-train/sample-047729.mp3,the streamer of gas came out towards us,5,1,sixties,female,us,
cv-valid-train/sample-102610.mp3,i used to live near el cairum he said,5,0,,,,
cv-valid-train/sample-144494.mp3,you were seen at the enemy camp three days ago,3,0,twenties,female,us,
cv-valid-train/sample-183569.mp3,he regretted having spoken to the camel driver about what he had seen in the desert,3,0,,,,
cv-valid-train/sample-025253.mp3,and eventually man will nourish your sands where the game will once again flourish,12,0,,,,
cv-valid-train/sample-153653.mp3,are you sure you're comfortable,1,0,,,,
cv-valid-train/sample-167052.mp3,the boy offered his bottle hoping that the old man would leave him alone,1,0,,,,
cv-valid-train/sample-075430.mp3,i felt a chill down my spine,1,0,,,,
cv-valid-train/sample-103502.mp3,you're the hope of the world,2,0,,,,
cv-valid-train/sample-067794.mp3,but he kept quiet because he had heard what the alchemist said to the monk,3,0,,,,
cv-valid-train/sample-070768.mp3,mollie did give her some kind of story,3,0,fifties,male,us,
cv-valid-train/sample-172549.mp3,then he took from his knapsack a bottle of wine and drank some,1,0,,,,
cv-valid-train/sample-075445.mp3,have you got a mirror,6,2,thirties,male,england,
cv-valid-train/sample-054782.mp3,and at that i told him and he took my place,2,0,,,,
cv-valid-train/sample-125678.mp3,finally after hours of waiting the guard bade the boy enter,2,1,,,,
cv-valid-train/sample-000875.mp3,will you give me those stamps,2,0,,,,
cv-valid-train/sample-014144.mp3,after all he had all his money,4,0,,,,
cv-valid-train/sample-148707.mp3,there were really i think two or three hundred people elbowing one another,2,1,teens,male,malaysia,
cv-valid-train/sample-107977.mp3,just beginning to get an idea what those things mean,1,0,,,,
cv-valid-train/sample-032271.mp3,the boy smiled to himself,3,0,,,,
cv-valid-train/sample-055418.mp3,that's what i did before i married charles,1,0,,,,
cv-valid-train/sample-033171.mp3,she gave me back the charger,1,0,sixties,male,ireland,
cv-valid-train/sample-060994.mp3,i know how they feel,1,0,,,,
cv-valid-train/sample-037959.mp3,help my son megan tonight,1,0,fourties,male,us,
cv-valid-train/sample-119892.mp3,well he thought about that the old man said,1,0,,,,
cv-valid-train/sample-043893.mp3,this desert was once a sea he said,3,0,fourties,male,us,
cv-valid-train/sample-113315.mp3,i told you to practice,1,0,fifties,female,indian,
cv-valid-train/sample-025149.mp3,the boy's name was santiago,8,0,,,,
cv-valid-train/sample-187521.mp3,i have known true alchemists the alchemist continued,3,0,,,,
cv-valid-train/sample-156988.mp3,do you want to go to work for me the merchant asked,1,0,,,,
cv-valid-train/sample-140539.mp3,you shouldn't be here the alchemist answered,1,0,thirties,female,us,
cv-valid-train/sample-173088.mp3,servants came and went with silver trays laden with spices and tea,1,0,,,,
cv-valid-train/sample-107111.mp3,why did we have to have all these kids,2,0,,,,
cv-valid-train/sample-131462.mp3,light up with the street with johnson,2,0,twenties,male,scotland,
cv-valid-train/sample-102907.mp3,the sun thought about that and decided to shine more brightly,5,0,,,,
cv-valid-train/sample-192562.mp3,don't you know me,1,0,,,,
cv-valid-train/sample-072696.mp3,when the simum ceased to blow everyone looked to the place where the boy had been,4,2,,,,
cv-valid-train/sample-130297.mp3,it spread through the planet's atmosphere and obscured its more familiar features,4,0,teens,male,australia,
cv-valid-train/sample-042068.mp3,take your card and leave it with him,1,0,twenties,male,,
cv-valid-train/sample-020513.mp3,maybe this is an omen said the englishman half aloud,2,1,,,,
cv-valid-train/sample-069807.mp3,no one paid any attention to the two travelers,1,0,teens,male,england,
cv-valid-train/sample-141266.mp3,another person was there to help him toward his destiny,2,0,,,,
cv-valid-train/sample-025248.mp3,the shop was busy and the man asked the shepherd to wait until the afternoon,4,0,,,,
cv-valid-train/sample-048213.mp3,a young arab also loaded down with baggage entered and greeted the englishman,2,0,,,,
cv-valid-train/sample-021965.mp3,what did he buy a paper for,2,0,,,,
cv-valid-train/sample-079457.mp3,the wind approached the boy and touched his face,3,0,fifties,female,australia,
cv-valid-train/sample-118295.mp3,too bad i couldn't see this guy first,2,1,thirties,male,us,
cv-valid-train/sample-047793.mp3,isn't a word of truth in it,1,0,,,,
cv-valid-train/sample-034289.mp3,the big charleston contest,1,0,,,,
cv-valid-train/sample-179557.mp3,have you got the speech i gave you,1,0,fifties,male,australia,
cv-valid-train/sample-175533.mp3,this jelly doesn't taste of limes,1,0,,,,
